date,rainfall_mm,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,pressure_kPa,wind_speed_ms,year,month
1990-12-15,9.4,25.73,30.08,23.11,87.31,99.97,0.86,1990,12
1990-12-16,6.74,26.14,30.7,23.23,83.87,100.04,0.61,1990,12
1990-12-17,1.33,26.22,30.94,22.98,80.02,99.97,1.09,1990,12
1990-12-18,3.19,26.43,31.67,22.65,81.08,99.92,0.86,1990,12
1990-12-19,1.43,26.55,32.18,22.51,80.9,99.84,0.94,1990,12
1990-12-20,3.75,26.5,31.91,22.85,80.66,99.82,1.1,1990,12
1990-12-21,9.0,25.99,31.14,21.88,83.62,99.77,0.94,1990,12
1990-12-22,6.26,26.12,30.18,22.68,83.87,99.78,0.84,1990,12
1990-12-23,6.72,26.03,30.13,23.3,84.95,99.86,0.83,1990,12
1990-12-24,7.47,25.56,28.56,23.07,82.32,99.91,0.81,1990,12
1990-12-25,0.52,26.39,32.02,21.63,74.43,99.79,0.91,1990,12
1990-12-26,1.43,27.15,32.97,21.87,70.14,99.75,0.71,1990,12
1990-12-27,0.09,27.09,33.08,22.55,75.66,99.78,0.67,1990,12
1990-12-28,0.21,27.02,32.76,22.12,74.69,99.83,0.68,1990,12
1990-12-29,0.07,27.33,33.51,22.08,70.7,99.8,0.72,1990,12
1990-12-30,0.15,27.46,33.8,22.47,71.17,99.85,0.87,1990,12
1990-12-31,0.07,27.14,33.51,22.15,72.68,99.86,1.06,1990,12
1991-01-01,0.14,26.19,32.68,21.2,66.62,99.84,1.04,1991,1
1991-01-02,0.0,24.5,32.74,17.18,53.05,99.83,1.29,1991,1
1991-01-03,0.0,25.5,33.4,18.39,54.34,99.85,1.07,1991,1
1991-01-04,0.0,27.2,33.83,22.04,62.0,99.92,0.77,1991,1
1991-01-05,0.63,27.63,33.72,23.11,68.85,99.9,0.58,1991,1
1991-01-06,0.12,27.86,34.25,22.76,69.56,99.89,0.76,1991,1
1991-01-07,0.11,27.85,34.5,22.45,69.87,99.88,0.76,1991,1
1991-01-08,0.03,27.91,34.7,22.66,71.27,99.87,1.0,1991,1
1991-01-09,0.11,28.0,34.72,22.68,70.37,99.92,0.79,1991,1
1991-01-10,0.14,28.15,34.26,23.13,70.76,99.92,0.84,1991,1
1991-01-11,0.28,28.12,34.34,23.02,70.82,99.89,0.93,1991,1
1991-01-12,0.22,28.42,35.03,23.18,69.85,99.84,0.93,1991,1
1991-01-13,0.21,28.4,34.73,23.41,68.61,99.74,0.84,1991,1
1991-01-14,0.38,28.38,34.81,23.24,70.88,99.67,1.0,1991,1
1991-01-15,0.51,28.38,34.12,23.93,72.09,99.76,0.94,1991,1
1991-01-16,0.42,27.66,32.24,23.94,73.32,99.93,1.08,1991,1
1991-01-17,0.31,28.32,34.29,23.85,69.52,99.96,1.0,1991,1
1991-01-18,0.46,28.25,34.7,23.53,68.92,99.89,1.24,1991,1
1991-01-19,0.42,28.27,34.83,23.33,70.71,99.88,1.29,1991,1
1991-01-20,0.56,27.23,31.62,23.94,75.96,99.91,1.25,1991,1
1991-01-21,0.5,26.83,30.49,24.35,76.09,99.96,0.86,1991,1
1991-01-22,0.24,27.37,32.71,23.28,71.75,99.97,0.92,1991,1
1991-01-23,0.26,26.74,30.43,23.65,75.33,100.02,0.96,1991,1
1991-01-24,0.46,26.49,30.23,23.61,78.73,100.04,0.93,1991,1
1991-01-25,0.35,26.38,29.83,23.43,78.97,100.05,0.85,1991,1
1991-01-26,2.82,26.39,30.65,23.01,80.91,100.05,0.83,1991,1
1991-01-27,2.13,26.09,29.76,23.41,83.44,100.08,1.01,1991,1
1991-01-28,3.62,27.2,33.09,23.01,76.4,100.04,0.85,1991,1
1991-01-29,1.82,27.46,33.37,23.39,74.73,99.91,1.2,1991,1
1991-01-30,2.22,27.84,34.1,23.23,75.06,99.82,1.28,1991,1
1991-01-31,0.87,28.43,34.99,23.39,71.17,99.81,1.03,1991,1
1991-02-01,0.76,28.86,36.13,23.4,67.41,99.69,1.0,1991,2
1991-02-02,1.11,28.55,35.05,23.85,71.31,99.73,1.5,1991,2
1991-02-03,1.35,27.73,32.46,24.1,73.42,99.77,1.27,1991,2
1991-02-04,0.9,28.26,33.73,24.25,68.31,99.83,1.08,1991,2
1991-02-05,0.56,28.31,33.91,23.74,69.65,99.92,1.29,1991,2
1991-02-06,0.55,28.33,34.1,24.06,70.9,99.97,1.04,1991,2
1991-02-07,0.31,28.2,33.51,24.15,71.15,99.96,1.33,1991,2
1991-02-08,0.28,28.54,35.08,23.76,69.88,99.87,1.14,1991,2
1991-02-09,0.5,28.69,34.67,24.06,70.36,99.85,1.33,1991,2
1991-02-10,4.73,28.12,34.05,23.62,74.56,99.9,1.2,1991,2
1991-02-11,4.04,27.06,30.82,24.2,80.29,99.9,1.07,1991,2
1991-02-12,2.33,27.56,32.94,23.73,76.47,99.78,0.99,1991,2
1991-02-13,4.26,26.49,30.31,23.88,80.01,99.82,1.25,1991,2
1991-02-14,3.01,27.04,32.81,23.13,73.59,99.95,1.66,1991,2
1991-02-15,0.36,28.42,34.92,22.62,68.51,100.0,1.07,1991,2
1991-02-16,0.82,27.96,32.55,24.52,70.13,99.94,1.5,1991,2
1991-02-17,1.11,27.55,33.11,23.72,73.37,99.88,1.36,1991,2
1991-02-18,0.25,27.87,33.74,23.41,71.05,99.81,1.34,1991,2
1991-02-19,0.56,28.9,35.71,24.04,68.49,99.84,1.2,1991,2
1991-02-20,3.24,27.73,32.75,23.8,75.31,99.84,1.47,1991,2
1991-02-21,2.95,27.22,31.65,24.4,78.08,99.85,1.64,1991,2
1991-02-22,0.81,28.15,34.46,23.75,72.27,99.93,1.3,1991,2
1991-02-23,2.51,28.15,34.41,23.54,74.07,100.06,1.5,1991,2
1991-02-24,2.65,27.49,32.31,24.35,78.25,100.07,1.7,1991,2
1991-02-25,2.47,27.75,33.16,23.78,75.65,99.95,1.64,1991,2
1991-02-26,0.96,28.01,34.38,23.38,73.29,99.92,1.7,1991,2
1991-02-27,3.38,28.53,34.74,23.85,72.15,99.93,1.22,1991,2
1991-02-28,2.55,28.64,35.26,24.15,71.31,99.88,1.07,1991,2
1991-03-01,6.5,27.36,32.05,23.79,78.94,99.81,1.31,1991,3
1991-03-02,3.93,28.09,33.45,24.48,74.72,99.73,0.98,1991,3
1991-03-03,4.11,26.28,29.39,24.28,85.38,99.85,0.96,1991,3
1991-03-04,0.48,28.48,35.47,23.15,71.65,99.87,1.27,1991,3
1991-03-05,2.16,28.48,34.85,23.87,72.88,99.82,1.19,1991,3
1991-03-06,2.05,28.23,34.17,24.13,74.11,99.73,1.3,1991,3
1991-03-07,0.75,27.84,32.75,24.33,74.32,99.69,1.08,1991,3
1991-03-08,0.55,28.61,34.52,23.95,71.15,99.75,1.24,1991,3
1991-03-09,0.61,29.39,36.52,24.09,69.36,99.68,1.19,1991,3
1991-03-10,0.87,28.92,34.93,24.49,72.1,99.71,1.31,1991,3
1991-03-11,3.57,27.9,32.99,24.72,78.23,99.77,1.45,1991,3
1991-03-12,7.5,26.22,29.79,24.03,84.36,99.82,1.5,1991,3
1991-03-13,1.04,28.03,34.79,23.53,71.19,99.75,1.42,1991,3
1991-03-14,0.16,28.97,35.85,23.78,68.44,99.7,1.66,1991,3
1991-03-15,2.52,29.19,35.83,23.95,69.3,99.76,1.43,1991,3
1991-03-16,3.35,28.47,34.0,24.73,73.93,99.77,0.88,1991,3
1991-03-17,0.6,28.88,34.73,24.4,71.16,99.72,1.16,1991,3
1991-03-18,1.47,27.07,30.37,24.45,79.93,99.87,1.46,1991,3
1991-03-19,0.36,28.59,34.99,23.61,70.52,99.86,1.21,1991,3
1991-03-20,1.01,28.7,34.24,24.58,71.64,99.84,1.49,1991,3
1991-03-21,1.11,27.28,31.11,24.73,77.04,99.91,1.22,1991,3
1991-03-22,6.39,26.37,30.36,23.46,79.51,99.87,0.94,1991,3
1991-03-23,3.33,27.6,33.51,23.03,75.89,99.76,1.2,1991,3
1991-03-24,1.96,29.4,36.46,24.09,68.04,99.67,0.65,1991,3
1991-03-25,6.81,27.77,32.34,24.78,77.76,99.64,1.24,1991,3
1991-03-26,4.7,26.5,29.83,24.42,84.02,99.69,1.27,1991,3
1991-03-27,0.71,26.88,30.93,23.66,79.16,99.68,1.29,1991,3
1991-03-28,0.44,28.68,34.93,23.7,71.14,99.62,1.3,1991,3
1991-03-29,0.42,28.53,33.14,25.2,72.72,99.69,1.38,1991,3
1991-03-30,0.52,28.4,33.16,24.65,74.4,99.78,1.47,1991,3
1991-03-31,0.61,27.92,32.57,24.61,76.82,99.83,1.77,1991,3
1991-04-01,5.13,26.78,31.15,24.3,81.08,99.85,1.68,1991,4
1991-04-02,7.58,25.94,30.62,23.1,82.17,99.93,1.71,1991,4
1991-04-03,2.77,26.37,30.89,23.14,80.3,100.04,1.27,1991,4
1991-04-04,8.31,26.15,30.3,23.54,83.63,100.11,1.3,1991,4
1991-04-05,2.76,26.18,30.47,22.69,82.81,100.04,1.46,1991,4
1991-04-06,5.43,25.9,29.95,23.21,81.11,100.03,1.31,1991,4
1991-04-07,8.76,27.09,34.09,21.63,78.42,99.92,1.2,1991,4
1991-04-08,7.52,26.53,31.1,23.73,81.95,99.95,1.31,1991,4
1991-04-09,8.15,27.1,32.57,23.06,80.56,99.86,1.33,1991,4
1991-04-10,3.47,26.87,31.94,23.38,79.05,99.82,1.12,1991,4
1991-04-11,0.78,28.04,34.96,22.57,71.23,99.67,0.99,1991,4
1991-04-12,3.57,27.74,33.57,23.14,76.86,99.65,1.12,1991,4
1991-04-13,7.2,27.13,32.56,23.38,80.3,99.69,1.42,1991,4
1991-04-14,9.79,26.74,31.48,23.77,83.4,99.81,1.14,1991,4
1991-04-15,4.56,26.66,31.46,23.45,82.17,99.89,0.95,1991,4
1991-04-16,3.21,27.32,33.0,22.99,77.68,99.8,0.89,1991,4
1991-04-17,3.17,26.85,32.02,23.35,79.97,99.68,1.06,1991,4
1991-04-18,2.44,27.19,32.17,23.75,78.91,99.76,1.05,1991,4
1991-04-19,5.47,25.97,29.38,23.44,85.88,99.9,1.0,1991,4
1991-04-20,4.68,26.05,29.42,23.78,86.24,99.96,1.2,1991,4
1991-04-21,1.93,26.05,29.86,23.37,83.63,99.91,1.04,1991,4
1991-04-22,2.79,27.6,33.66,22.75,77.63,99.86,1.2,1991,4
1991-04-23,6.29,27.69,33.38,23.77,79.88,99.91,1.35,1991,4
1991-04-24,4.11,27.17,31.64,24.11,83.44,99.93,1.35,1991,4
1991-04-25,3.13,27.16,31.71,24.05,83.45,99.83,1.33,1991,4
1991-04-26,5.27,27.6,32.31,24.18,81.26,99.75,1.38,1991,4
1991-04-27,11.51,26.59,30.37,23.96,87.4,99.76,1.36,1991,4
1991-04-28,13.25,25.51,28.08,23.99,89.98,99.82,0.81,1991,4
1991-04-29,7.38,26.39,30.85,23.08,84.5,99.85,0.83,1991,4
1991-04-30,11.5,25.49,28.25,23.3,88.76,99.91,0.86,1991,4
1991-05-01,1.66,26.41,30.92,22.61,83.8,99.83,0.96,1991,5
1991-05-02,5.57,26.34,30.87,23.18,86.81,99.81,1.2,1991,5
1991-05-03,5.34,26.74,30.62,23.98,86.7,99.84,1.09,1991,5
1991-05-04,10.23,26.29,30.16,23.9,88.27,99.92,1.13,1991,5
1991-05-05,3.03,26.41,30.45,23.5,85.73,99.94,0.98,1991,5
1991-05-06,1.74,26.26,29.76,23.35,87.05,99.9,0.92,1991,5
1991-05-07,2.14,26.55,30.42,23.47,86.0,99.88,0.96,1991,5
1991-05-08,0.96,26.91,31.12,23.51,83.13,99.87,1.06,1991,5
1991-05-09,1.24,27.23,31.54,23.65,82.61,99.89,1.06,1991,5
1991-05-10,1.35,26.81,30.84,24.01,84.43,99.93,1.25,1991,5
1991-05-11,5.95,26.54,30.13,24.03,86.32,99.91,1.26,1991,5
1991-05-12,3.46,27.07,31.41,23.44,84.38,99.81,1.03,1991,5
1991-05-13,24.33,25.51,27.75,23.78,92.61,99.88,1.2,1991,5
1991-05-14,36.94,24.97,27.36,23.55,93.21,99.86,1.04,1991,5
1991-05-15,9.53,24.94,27.18,23.24,91.3,99.89,0.91,1991,5
1991-05-16,9.72,25.94,29.58,23.16,88.44,99.94,0.88,1991,5
1991-05-17,14.66,25.71,28.89,23.45,90.3,100.01,1.05,1991,5
1991-05-18,13.75,23.99,26.58,21.6,89.65,100.07,1.0,1991,5
1991-05-19,31.31,25.13,28.8,22.11,90.43,99.89,1.11,1991,5
1991-05-20,20.54,25.03,27.36,22.9,92.83,99.88,0.78,1991,5
1991-05-21,6.06,24.56,26.09,23.02,94.75,100.07,1.01,1991,5
1991-05-22,6.02,26.07,30.08,22.96,87.03,100.12,0.59,1991,5
1991-05-23,8.01,24.9,26.96,23.5,94.32,100.0,1.04,1991,5
1991-05-24,19.66,25.02,27.99,22.98,93.69,99.82,1.48,1991,5
1991-05-25,7.76,24.98,27.68,22.87,92.69,99.87,1.07,1991,5
1991-05-26,28.5,24.99,28.31,22.86,91.99,99.97,1.26,1991,5
1991-05-27,5.6,25.22,28.73,22.08,89.15,100.04,1.23,1991,5
1991-05-28,26.0,24.44,26.48,22.85,94.72,99.97,1.37,1991,5
1991-05-29,17.87,24.89,27.99,22.95,91.75,99.91,1.31,1991,5
1991-05-30,1.42,25.2,28.97,22.51,88.17,100.02,1.0,1991,5
1991-05-31,2.29,25.69,29.91,22.12,85.62,99.99,0.69,1991,5
1991-06-01,5.61,25.77,29.88,22.82,89.22,99.91,0.82,1991,6
1991-06-02,5.2,26.03,29.53,22.89,88.46,99.94,0.81,1991,6
1991-06-03,8.19,25.87,28.54,23.75,91.88,99.96,0.71,1991,6
1991-06-04,4.23,26.11,29.55,23.45,89.79,99.97,0.87,1991,6
1991-06-05,4.86,24.95,27.55,23.0,91.58,100.03,1.02,1991,6
1991-06-06,2.92,25.2,29.23,21.93,89.05,100.16,1.05,1991,6
1991-06-07,4.63,25.58,29.68,22.27,88.01,100.15,0.78,1991,6
1991-06-08,4.78,25.42,29.3,22.52,88.62,100.13,0.98,1991,6
1991-06-09,8.28,25.52,29.56,22.32,89.86,100.08,1.03,1991,6
1991-06-10,8.22,25.77,29.57,22.99,90.21,100.12,1.1,1991,6
1991-06-11,4.63,25.57,29.46,22.8,89.89,100.12,1.39,1991,6
1991-06-12,7.27,25.6,29.61,22.72,89.06,100.06,1.3,1991,6
1991-06-13,10.69,25.22,28.98,22.76,90.56,100.05,1.52,1991,6
1991-06-14,9.96,25.1,29.03,22.66,90.32,100.06,1.31,1991,6
1991-06-15,9.47,24.91,28.43,22.76,91.21,100.07,1.36,1991,6
1991-06-16,11.95,24.82,28.19,22.75,90.67,100.08,1.32,1991,6
1991-06-17,3.42,25.46,29.36,22.29,87.71,100.12,0.77,1991,6
1991-06-18,7.21,25.34,29.14,22.69,89.26,100.12,1.12,1991,6
1991-06-19,5.75,25.31,29.08,22.61,88.83,100.11,1.14,1991,6
1991-06-20,3.19,25.17,28.92,22.37,89.39,100.1,1.13,1991,6
1991-06-21,9.4,25.16,28.58,22.32,90.14,100.1,0.97,1991,6
1991-06-22,10.42,24.66,27.61,22.46,92.39,100.21,1.02,1991,6
1991-06-23,8.22,24.94,28.13,22.52,90.48,100.24,0.65,1991,6
1991-06-24,8.19,25.5,29.17,22.68,89.92,100.12,0.77,1991,6
1991-06-25,2.92,24.91,27.57,23.17,92.14,100.08,1.3,1991,6
1991-06-26,4.46,24.92,28.59,22.51,91.03,100.15,1.33,1991,6
1991-06-27,6.34,24.78,28.45,22.42,90.02,100.16,1.36,1991,6
1991-06-28,4.05,24.02,26.1,22.4,93.44,100.14,0.98,1991,6
1991-06-29,5.91,24.11,26.37,22.31,93.08,100.17,0.96,1991,6
1991-06-30,17.03,24.03,26.79,21.99,93.26,100.23,0.9,1991,6
1991-07-01,12.93,24.12,27.07,22.26,92.63,100.21,1.39,1991,7
1991-07-02,14.62,24.18,27.4,22.05,92.28,100.21,1.4,1991,7
1991-07-03,9.35,24.11,27.63,21.97,91.29,100.18,1.37,1991,7
1991-07-04,16.69,24.68,28.58,21.71,88.73,100.22,0.83,1991,7
1991-07-05,20.2,24.57,27.42,22.58,92.38,100.2,0.98,1991,7
1991-07-06,4.36,24.71,28.46,22.33,90.16,100.17,1.36,1991,7
1991-07-07,7.19,24.52,28.58,21.84,89.55,100.16,1.49,1991,7
1991-07-08,2.16,24.39,28.53,21.46,88.89,100.15,1.45,1991,7
1991-07-09,1.57,23.92,27.47,21.67,88.87,100.14,1.31,1991,7
1991-07-10,1.88,23.73,27.18,21.09,89.67,100.12,1.22,1991,7
1991-07-11,3.44,24.25,28.5,20.96,89.08,100.13,1.01,1991,7
1991-07-12,18.16,24.3,28.15,21.63,90.66,100.14,1.42,1991,7
1991-07-13,12.5,23.58,25.46,22.23,94.33,100.12,1.35,1991,7
1991-07-14,8.55,23.39,25.68,21.9,93.84,100.14,1.47,1991,7
1991-07-15,7.35,23.06,25.69,21.23,92.08,100.23,1.57,1991,7
1991-07-16,2.74,23.58,27.68,20.77,89.66,100.31,1.38,1991,7
1991-07-17,5.64,23.88,28.33,20.05,89.03,100.32,0.96,1991,7
1991-07-18,31.32,23.98,27.26,21.89,92.35,100.23,1.19,1991,7
1991-07-19,10.28,23.74,27.27,21.66,92.08,100.19,1.62,1991,7
1991-07-20,0.69,23.99,28.16,21.21,89.42,100.25,1.55,1991,7
1991-07-21,0.87,23.96,27.96,20.89,89.27,100.28,1.42,1991,7
1991-07-22,1.09,24.23,28.19,21.47,88.44,100.26,1.2,1991,7
1991-07-23,1.3,23.91,27.3,21.39,89.61,100.25,1.23,1991,7
1991-07-24,0.3,24.13,28.43,21.01,87.74,100.23,1.38,1991,7
1991-07-25,0.28,23.93,27.99,20.74,87.83,100.29,1.5,1991,7
1991-07-26,0.35,23.26,26.58,21.17,88.09,100.33,1.59,1991,7
1991-07-27,0.34,23.38,27.54,19.98,87.38,100.33,1.21,1991,7
1991-07-28,0.23,23.21,26.9,20.65,89.37,100.29,1.18,1991,7
1991-07-29,0.15,23.54,27.94,19.88,87.63,100.3,1.39,1991,7
1991-07-30,3.01,23.55,27.64,20.59,88.93,100.31,1.4,1991,7
1991-07-31,8.91,23.6,27.78,20.49,89.75,100.26,1.25,1991,7
1991-08-01,20.3,23.67,27.63,21.17,90.42,100.22,1.47,1991,8
1991-08-02,4.48,23.87,27.92,21.33,90.41,100.12,1.56,1991,8
1991-08-03,5.82,23.74,27.61,21.54,90.52,100.17,1.69,1991,8
1991-08-04,8.51,23.54,27.35,20.92,90.36,100.15,1.66,1991,8
1991-08-05,6.82,23.41,27.2,20.83,90.31,100.15,1.71,1991,8
1991-08-06,6.31,23.22,26.6,20.74,90.39,100.17,1.58,1991,8
1991-08-07,4.22,23.11,26.8,20.79,90.41,100.12,1.32,1991,8
1991-08-08,2.44,23.26,27.55,20.06,89.27,100.1,1.44,1991,8
1991-08-09,0.08,23.74,28.39,20.05,87.64,100.06,1.14,1991,8
1991-08-10,0.15,24.11,28.86,19.96,86.34,100.08,1.14,1991,8
1991-08-11,0.13,23.55,27.13,21.15,88.33,100.17,1.41,1991,8
1991-08-12,0.39,23.92,28.48,20.79,87.98,100.28,1.34,1991,8
1991-08-13,0.36,24.06,28.44,20.71,88.26,100.3,1.14,1991,8
1991-08-14,8.54,23.94,28.09,21.61,90.29,100.25,1.66,1991,8
1991-08-15,5.88,23.78,27.72,21.07,89.93,100.35,1.86,1991,8
1991-08-16,2.65,23.42,27.44,20.25,89.6,100.38,1.47,1991,8
1991-08-17,12.77,23.41,26.85,21.3,91.52,100.33,1.74,1991,8
1991-08-18,5.36,23.25,26.39,21.04,90.36,100.31,2.0,1991,8
1991-08-19,3.84,23.32,27.69,20.29,89.41,100.36,1.65,1991,8
1991-08-20,6.15,23.15,27.26,20.38,90.0,100.36,1.59,1991,8
1991-08-21,4.85,22.78,26.12,20.86,90.98,100.32,1.69,1991,8
1991-08-22,1.27,23.27,27.33,20.63,89.4,100.33,1.42,1991,8
1991-08-23,2.0,23.54,27.95,20.12,89.05,100.4,1.27,1991,8
1991-08-24,2.03,23.55,27.82,20.79,89.33,100.43,1.75,1991,8
1991-08-25,1.42,23.18,26.4,20.55,89.99,100.26,1.47,1991,8
1991-08-26,1.68,23.52,27.88,20.75,89.41,100.24,1.56,1991,8
1991-08-27,1.55,23.53,27.96,20.8,89.35,100.37,1.64,1991,8
1991-08-28,1.36,23.38,28.02,20.18,88.91,100.43,1.45,1991,8
1991-08-29,0.21,23.47,27.92,20.46,87.67,100.35,1.38,1991,8
1991-08-30,0.51,23.76,28.08,20.68,88.03,100.24,1.22,1991,8
1991-08-31,0.44,23.83,28.28,20.79,88.3,100.22,1.34,1991,8
1991-09-01,0.26,24.15,28.65,20.83,87.11,100.25,1.05,1991,9
1991-09-02,0.39,24.0,28.13,21.28,88.29,100.34,1.31,1991,9
1991-09-03,4.08,24.25,28.89,21.14,88.74,100.34,1.25,1991,9
1991-09-04,6.85,24.05,28.1,21.41,89.72,100.28,1.45,1991,9
1991-09-05,7.94,23.53,26.69,21.36,91.24,100.27,1.52,1991,9
1991-09-06,4.02,22.63,24.28,21.61,94.41,100.28,1.92,1991,9
1991-09-07,4.99,23.72,28.17,20.83,89.51,100.44,1.47,1991,9
1991-09-08,1.35,24.13,28.85,20.25,87.75,100.35,0.96,1991,9
1991-09-09,1.02,24.75,29.54,21.05,86.79,100.28,0.85,1991,9
1991-09-10,1.36,24.52,28.77,21.43,88.19,100.3,1.17,1991,9
1991-09-11,1.8,24.79,29.25,21.53,87.4,100.3,0.94,1991,9
1991-09-12,2.45,24.5,29.0,21.42,88.01,100.2,1.04,1991,9
1991-09-13,12.33,23.95,28.1,21.45,90.13,100.15,1.22,1991,9
1991-09-14,7.34,24.4,28.92,20.83,87.64,100.1,0.92,1991,9
1991-09-15,11.68,24.18,28.53,21.23,89.29,100.05,1.05,1991,9
1991-09-16,7.07,24.49,28.85,21.14,88.61,100.06,1.17,1991,9
1991-09-17,9.28,24.55,28.75,21.67,88.8,100.1,1.15,1991,9
1991-09-18,1.05,24.27,28.77,21.37,88.35,100.09,1.44,1991,9
1991-09-19,0.98,23.86,28.08,20.99,88.48,100.11,1.24,1991,9
1991-09-20,0.28,24.22,28.88,20.74,86.75,100.1,0.95,1991,9
1991-09-21,0.65,24.48,28.59,21.38,86.42,100.1,0.81,1991,9
1991-09-22,0.53,24.56,29.07,20.79,87.13,100.07,1.11,1991,9
1991-09-23,2.3,24.64,28.8,21.8,87.79,100.13,1.24,1991,9
1991-09-24,3.72,24.33,28.67,21.62,88.89,100.08,1.29,1991,9
1991-09-25,2.4,24.4,28.18,21.72,88.7,100.02,1.15,1991,9
1991-09-26,1.5,24.39,28.72,21.11,87.51,100.04,1.02,1991,9
1991-09-27,1.17,24.48,28.92,21.01,86.91,100.11,1.09,1991,9
1991-09-28,0.7,25.04,30.0,20.99,85.06,100.11,0.86,1991,9
1991-09-29,2.14,24.29,28.44,21.76,87.96,100.06,1.63,1991,9
1991-09-30,0.98,24.55,29.2,21.53,86.67,99.99,1.38,1991,9
1991-10-01,0.47,24.68,29.55,20.66,84.92,99.98,1.02,1991,10
1991-10-02,0.76,23.67,27.25,21.51,88.24,99.94,1.28,1991,10
1991-10-03,2.54,23.82,27.99,20.91,87.51,99.92,1.45,1991,10
1991-10-04,0.37,23.92,28.61,20.58,84.78,99.85,1.43,1991,10
1991-10-05,1.55,23.78,28.52,20.29,84.61,99.94,1.32,1991,10
1991-10-06,2.79,23.94,28.4,19.93,85.84,100.0,1.09,1991,10
1991-10-07,4.45,24.08,28.32,20.99,87.0,100.08,1.32,1991,10
1991-10-08,8.71,22.92,25.33,21.27,92.5,100.17,1.15,1991,10
1991-10-09,6.88,23.36,26.48,20.78,91.17,100.2,0.77,1991,10
1991-10-10,2.16,24.03,27.9,21.07,86.85,100.23,0.67,1991,10
1991-10-11,5.97,23.77,27.37,20.87,90.45,100.29,1.28,1991,10
1991-10-12,2.87,24.47,28.71,21.57,87.61,100.17,1.15,1991,10
1991-10-13,4.12,24.58,28.98,21.44,86.03,100.15,1.16,1991,10
1991-10-14,5.12,24.29,29.16,21.02,86.33,100.13,1.08,1991,10
1991-10-15,8.69,24.17,28.84,20.4,86.78,100.13,1.15,1991,10
1991-10-16,7.07,24.15,28.59,20.98,87.46,100.13,1.07,1991,10
1991-10-17,11.24,23.75,27.5,21.41,89.9,100.1,1.4,1991,10
1991-10-18,4.44,23.68,27.28,21.22,89.18,100.12,0.9,1991,10
1991-10-19,1.34,24.45,28.9,20.94,86.06,100.08,0.64,1991,10
1991-10-20,4.17,24.69,29.36,21.6,86.54,99.98,0.78,1991,10
1991-10-21,12.03,23.93,27.96,21.79,90.23,100.03,1.37,1991,10
1991-10-22,14.21,23.79,28.09,21.2,90.35,100.12,1.13,1991,10
1991-10-23,9.11,24.09,28.59,20.79,88.27,100.13,0.83,1991,10
1991-10-24,2.97,24.22,28.8,21.01,88.08,100.09,1.02,1991,10
1991-10-25,4.07,24.48,28.94,21.09,87.61,100.04,0.86,1991,10
1991-10-26,2.6,24.93,29.67,21.21,86.13,99.96,0.71,1991,10
1991-10-27,2.72,24.98,29.71,21.23,86.53,99.95,0.84,1991,10
1991-10-28,4.31,24.86,29.41,21.71,88.07,100.03,1.1,1991,10
1991-10-29,4.4,24.89,29.22,21.79,86.86,100.03,0.53,1991,10
1991-10-30,7.64,24.99,29.37,22.05,87.37,99.99,0.87,1991,10
1991-10-31,3.84,24.8,29.11,21.38,86.78,99.98,0.81,1991,10
1991-11-01,4.53,24.79,29.36,21.2,86.79,100.01,1.02,1991,11
1991-11-02,1.56,25.03,29.77,21.34,85.9,100.05,0.99,1991,11
1991-11-03,1.64,25.36,30.17,21.52,84.93,100.03,0.92,1991,11
1991-11-04,1.5,25.6,30.39,21.73,84.47,99.95,0.76,1991,11
1991-11-05,1.83,25.58,30.32,21.83,84.36,99.93,0.94,1991,11
1991-11-06,3.85,25.29,29.63,21.98,85.71,100.04,0.97,1991,11
1991-11-07,2.68,25.39,29.77,22.13,84.63,100.05,1.03,1991,11
1991-11-08,1.8,25.3,29.76,21.51,84.05,99.98,0.77,1991,11
1991-11-09,1.91,25.46,30.22,21.92,83.94,99.87,0.61,1991,11
1991-11-10,2.03,25.36,29.77,22.29,84.04,99.85,0.86,1991,11
1991-11-11,1.67,25.56,30.36,21.54,82.35,99.89,0.97,1991,11
1991-11-12,0.72,25.87,30.51,21.94,81.25,99.93,0.81,1991,11
1991-11-13,0.47,26.21,31.47,21.89,78.49,99.89,0.8,1991,11
1991-11-14,0.58,26.21,31.32,21.78,77.95,99.91,0.8,1991,11
1991-11-15,0.24,26.38,31.59,21.97,76.67,99.87,0.83,1991,11
1991-11-16,0.46,26.15,31.03,21.89,77.52,99.8,0.8,1991,11
1991-11-17,4.09,26.17,31.06,22.79,81.19,99.91,0.68,1991,11
1991-11-18,3.74,26.03,30.73,22.51,82.79,100.04,0.78,1991,11
1991-11-19,1.2,26.43,31.67,22.36,78.84,100.03,0.69,1991,11
1991-11-20,2.33,26.04,30.97,22.22,79.61,100.07,0.95,1991,11
1991-11-21,1.63,26.15,31.7,21.69,78.66,99.99,0.75,1991,11
1991-11-22,0.37,26.69,32.22,22.39,78.3,99.94,1.07,1991,11
1991-11-23,0.29,26.83,32.24,22.28,77.12,99.97,1.05,1991,11
1991-11-24,0.61,27.0,32.32,22.83,76.48,99.95,0.93,1991,11
1991-11-25,0.62,27.17,32.71,22.77,75.83,99.9,0.77,1991,11
1991-11-26,0.54,26.89,32.34,22.83,75.44,99.93,0.86,1991,11
1991-11-27,2.23,26.48,31.75,22.49,79.12,100.05,0.88,1991,11
